형태소,품사,분류,카운트
월,Noun,뉴스투데이,1
월,Noun,대구일보,1
월,Noun,데일리그리드,1
월,Noun,데일리시큐,1
월,Noun,데일리안,1
월,Noun,데일리한국,2
월,Noun,독서신문,1
월,Noun,마이데일리,1
월,Noun,매경이코노미,1
월,Noun,매일경제,2
월,Noun,머니S,1
월,Noun,머니투데이,2
월,Noun,문화뉴스,2
월,Noun,미디어펜,1
월,Noun,부산일보,2
월,Noun,서울경제,1
월,Noun,서울신문,1
월,Noun,세계일보,2
월,Noun,스타데일리뉴스,2
월,Noun,시민일보,1
월,Noun,시사매거진,1
월,Noun,싱글리스트,1
월,Noun,아시아타임즈,1
월,Noun,아시아투데이,1
월,Noun,아주경제,1
월,Noun,업코리아,1
월,Noun,에너지경제,1
월,Noun,월간조선,1
월,Noun,위키트리,2
월,Noun,이투데이,1
월,Noun,중도일보,1
월,Noun,천지일보,1
월,Noun,쿠키뉴스,1
월,Noun,한국경제,3
월,Noun,한국금융신문,1
월,Noun,한국정경신문,1
월,Noun,헤럴드경제,1
월간,Noun,남도일보,1
월간,Noun,더셀럽,1
월급,Noun,국제뉴스,1
월급,Noun,뉴스타운,1
월급,Noun,아주경제,1
월급,Noun,일요시사,1
월등히,Adjective,뉴스웍스,1
월세,Noun,기호일보,1
월세,Noun,당진신문,1
월세,Noun,머니S,1
월세,Noun,조세일보,1
월세,Noun,충청매일,1
월세,Noun,화이트페이퍼,1
위,Noun,Queen,1
위,Noun,경향신문,1
위,Noun,금강일보,1
위,Noun,매일신문,1
위,Noun,머니S,1
위,Noun,법률방송뉴스,1
위,Noun,스포츠경향,1
위,Noun,아시아경제,1
위,Noun,아시아투데이,1
위,Noun,이투데이,2
위,Noun,조세일보,1
위,Noun,허프포스트코리아,1
위기,Noun,매일경제,1
위반,Noun,녹색경제신문,1
위반,Noun,환경미디어,1
위엄,Noun,금강일보,1
위키,Noun,문화뉴스,1
위키,Noun,톱스타뉴스,1
위키,Noun,화이트페이퍼,1
위해,Noun,에너지경제,2
유,Noun,데일리한국,1
유,Noun,머니S,1
유,Noun,한겨례,1
유명,Noun,경남매일신문,1
유아,Noun,경남매일신문,1
유아,Noun,블록체인밸리,3
유아,Noun,비욘드포스트,1
유아,Noun,이투데이,2
유아,Noun,제주교통복지신문,1
유익한,Adjective,독서신문,1
유투,Noun,경향신문,1
유투,Noun,공감신문,1
유튜,Noun,국제신문,1
유튜,Noun,노컷뉴스,1
유튜,Noun,뉴스1,1
유튜,Noun,문화일보,1
유튜,Noun,아주경제,1
유튜,Noun,일간투데이,1
유튜버,Noun,BBC News 코리아,1
유튜버,Noun,MBN,2
유튜버,Noun,MK스포츠,1
유튜버,Noun,Queen,1
유튜버,Noun,SBS funE,1
유튜버,Noun,UPI뉴스,1
유튜버,Noun,YTN,2
유튜버,Noun,강원일보,1
유튜버,Noun,경기일보,1
유튜버,Noun,경상매일신문,1
유튜버,Noun,교통신문,1
유튜버,Noun,국민일보,1
유튜버,Noun,국제뉴스,1
유튜버,Noun,국제신문,2
유튜버,Noun,글로벌이코노믹,1
유튜버,Noun,금강일보,1
유튜버,Noun,뉴스1,1
유튜버,Noun,뉴스인사이드,1
유튜버,Noun,뉴스컬처,1
유튜버,Noun,뉴스토마토,1
유튜버,Noun,뉴스투데이,1
유튜버,Noun,뉴시스,1
유튜버,Noun,대구일보,1
유튜버,Noun,데일리시큐,1
유튜버,Noun,데일리한국,1
유튜버,Noun,동아일보,1
유튜버,Noun,마이데일리,4
유튜버,Noun,매일경제,5
유튜버,Noun,매일신문,1
유튜버,Noun,머니S,1
유튜버,Noun,머니투데이,2
유튜버,Noun,메트로신문,1
유튜버,Noun,문화뉴스,1
유튜버,Noun,문화일보,1
유튜버,Noun,미디어펜,1
유튜버,Noun,미주한국일보,1
유튜버,Noun,브릿지경제,2
유튜버,Noun,서울경제,1
유튜버,Noun,서울신문,1
유튜버,Noun,세계일보,2
유튜버,Noun,스타뉴스,2
유튜버,Noun,스타데일리뉴스,1
유튜버,Noun,스포츠Q,2
유튜버,Noun,스포츠경향,1
유튜버,Noun,스포츠동아,1
유튜버,Noun,스포츠서울,2
유튜버,Noun,스포츠한국,1
유튜버,Noun,시민일보,3
유튜버,Noun,시선뉴스,1
유튜버,Noun,아시아경제,1
유튜버,Noun,아시아투데이,2
유튜버,Noun,에너지경제,1
유튜버,Noun,연합뉴스,1
유튜버,Noun,울산종합일보,1
유튜버,Noun,위키트리,2
유튜버,Noun,이데일리,2
유튜버,Noun,인사이트,1
유튜버,Noun,일요신문,1
유튜버,Noun,전기신문,1
유튜버,Noun,조선일보,1
유튜버,Noun,중도일보,1
유튜버,Noun,중부일보,1
유튜버,Noun,천지일보,1
유튜버,Noun,충청리뷰,1
유튜버,Noun,쿠키뉴스,1
유튜버,Noun,크리스천투데이,1
유튜버,Noun,톱스타뉴스,2
유튜버,Noun,파이낸셜뉴스,2
유튜버,Noun,한국경제,5
유튜버,Noun,한국금융신문,3
유튜버,Noun,한국일보,1
유튜버,Noun,한라일보,1
유튜버,Noun,한스경제,2
유튜버,Noun,허프포스트코리아,1
유튜버,Noun,헤럴드경제,1
유튜버,Noun,화이트페이퍼,2
유튜버라,Noun,아주경제,1
유튜버보,Noun,조선일보,1
유튜브,Noun,CIVIC뉴스,1
유튜브,Noun,KBS,2
유튜브,Noun,MBC,1
유튜브,Noun,Queen,1
유튜브,Noun,YTN,1
유튜브,Noun,경향신문,1
유튜브,Noun,국제신문,1
유튜브,Noun,글로벌이코노믹,1
유튜브,Noun,금강일보,1
유튜브,Noun,녹색경제신문,1
유튜브,Noun,뉴스1,1
유튜브,Noun,뉴스웨이,1
유튜브,Noun,더리더,1
유튜브,Noun,데일리그리드,1
유튜브,Noun,리서치페이퍼,1
유튜브,Noun,매경이코노미,1
유튜브,Noun,베타뉴스,1
유튜브,Noun,블록체인밸리,2
유튜브,Noun,서울경제,1
유튜브,Noun,서울신문,1
유튜브,Noun,서울와이어,1
유튜브,Noun,스타데일리뉴스,1
유튜브,Noun,시사매거진,2
유튜브,Noun,아시아투데이,1
유튜브,Noun,아이뉴스,1
유튜브,Noun,아주경제,2
유튜브,Noun,오가닉라이프신문,1
유튜브,Noun,위키트리,1
유튜브,Noun,이데일리,1
유튜브,Noun,이투데이,1
유튜브,Noun,인사이트,1
유튜브,Noun,인천일보,1
유튜브,Noun,인터뷰365,1
유튜브,Noun,일요신문,1
유튜브,Noun,전기신문,1
유튜브,Noun,제민일보,1
유튜브,Noun,조선일보,3
유튜브,Noun,조세일보,1
유튜브,Noun,중도일보,1
유튜브,Noun,중부일보,2
유튜브,Noun,충청리뷰,1
유튜브,Noun,톱데일리,1
유튜브,Noun,파이낸셜 뉴스,1
유튜브,Noun,파이낸셜뉴스,1
유튜브,Noun,한국경제,2
유튜브,Noun,한국금융신문,3
유튜브,Noun,한스경제,1
유튜브,Noun,환경미디어,1
유트버,Noun,글로벌이코노믹,1
유해,Noun,헤럴드경제,1
유행,Noun,이투데이,2
유혹,Noun,조선일보,1
육박,Noun,SR타임스,1
으로,Josa,YTN,2
으로,Josa,경남데일리,1
으로,Josa,기호일보,1
으로,Josa,뉴스타운,1
으로,Josa,당진신문,1
으로,Josa,매경이코노미,1
으로,Josa,머니투데이,1
으로,Josa,문화일보,1
으로,Josa,블록체인밸리,2
으로,Josa,시민일보,1
으로,Josa,위키트리,1
으로,Josa,인사이트코리아,1
으로,Josa,제민일보,1
으로,Josa,충청매일,1
으로,Josa,한국금융신문,1
은,Josa,KBS,1
은,Josa,YTN,1
은,Josa,sbn뉴스,1
은,Josa,경상매일신문,1
은,Josa,국민일보,1
은,Josa,국제신문,1
은,Josa,남도일보,1
은,Josa,노컷뉴스,1
은,Josa,뉴스인사이드,2
은,Josa,대구일보,1
은,Josa,데일리한국,1
은,Josa,독서신문,1
은,Josa,마이데일리,1
은,Josa,부산일보,1
은,Josa,스포츠Q,1
은,Josa,시민일보,1
은,Josa,시선뉴스,1
은,Josa,아주경제,2
은,Josa,울산종합일보,1
은,Josa,위키리스크한국,1
은,Josa,일요신문,1
은,Josa,천지일보,1
은,Josa,파이낸셜뉴스,1
은,Josa,하비엔,1
은,Josa,한국일보,1
을,Josa,경남매일신문,1
을,Josa,국제신문,1
을,Josa,뉴스인사이드,1
을,Josa,매일경제,1
을,Josa,브릿지경제,1
을,Josa,비욘드포스트,1
을,Josa,아시아뉴스통신,1
을,Josa,엘르,1
을,Josa,월간조선,2
을,Josa,위키트리,1
을,Josa,이데일리,1
을,Josa,이투데이,2
을,Josa,일간리더스경제,1
을,Josa,조선일보,1
을,Josa,한국경제,2
을,Josa,허프포스트코리아,1
음악,Noun,뉴스1,1
응보,Noun,뉴스인사이드,1
의,Josa,AI타임스,1
의,Josa,SR타임스,1
의,Josa,UPI뉴스,1
의,Josa,경기도민일보,1
의,Josa,경남매일신문,1
의,Josa,경향신문,2
의,Josa,굿모닝경제,1
의,Josa,글로벌에듀,2
의,Josa,금강일보,1
의,Josa,내외뉴스통신,1
의,Josa,뉴스인사이드,1
의,Josa,더드라이브,1
의,Josa,더리더,1
의,Josa,로이슈,1
의,Josa,매일경제,2
의,Josa,부산일보,1
의,Josa,블록체인밸리,3
의,Josa,비욘드포스트,1
의,Josa,스타트업투데이,1
의,Josa,시민일보,1
의,Josa,시사매거진,2
의,Josa,에너지경제,1
의,Josa,웹데일리,1
의,Josa,이코노뉴스,1
의,Josa,인천일보,1
의,Josa,일간투데이,1
의,Josa,일요시사,1
의,Josa,조선일보,1
의,Josa,파이낸셜뉴스,1
의,Josa,한국경제,1
의,Josa,화이트페이퍼,1
의,Noun,광명지역신문,1
의,Noun,뉴스타운,1
의,Noun,동아일보,1
의,Noun,법률방송뉴스,1
의,Noun,오피니언뉴스,1
의,Noun,위키트리,2
의,Noun,이데일리,1
의,Noun,인사이트,1
의,Noun,조선에듀,1
의,Noun,크리스천투데이,1
의,Noun,한라일보,1
의사,Noun,CNB저널,1
의혹,Noun,전기신문,1
이,Josa,CNB저널,1
이,Josa,UPI뉴스,1
이,Josa,YTN,1
이,Josa,경상일보,1
이,Josa,경인일보,1
이,Josa,공감신문,1
이,Josa,교통신문,1
이,Josa,국제뉴스,1
이,Josa,국제신문,5
이,Josa,글로벌에듀,2
이,Josa,녹색경제신문,1
이,Josa,뉴스1,1
이,Josa,뉴스렙,1
이,Josa,뉴스브라이트,1
이,Josa,뉴스인사이드,2
이,Josa,뉴스컬처,1
이,Josa,대구일보,1
이,Josa,데일리한국,1
이,Josa,동아일보,1
이,Josa,매일경제,1
이,Josa,머니S,1
이,Josa,문화뉴스,1
이,Josa,미디어펜,1
이,Josa,부산일보,1
이,Josa,비욘드포스트,1
이,Josa,서울경제,1
이,Josa,스포츠투데이,1
이,Josa,시민일보,1
이,Josa,싱글리스트,1
이,Josa,아시아경제,1
이,Josa,아시아투데이,1
이,Josa,아주경제,1
이,Josa,업코리아,1
이,Josa,월간조선,1
이,Josa,위키리스크한국,1
이,Josa,위키트리,4
이,Josa,이뉴스투데이,1
이,Josa,이데일리,2
이,Josa,제주교통복지신문,1
이,Josa,조선에듀,1
이,Josa,조선일보,1
이,Josa,중부일보,2
이,Josa,포쓰저널,1
이,Josa,한국경제,3
이,Josa,화이트페이퍼,1
이,Noun,금강일보,1
이,Noun,데일리그리드,1
이,Noun,월간조선,1
이,Noun,중도일보,1
이,Noun,화이트페이퍼,1
이,Suffix,금강일보,1
이,Suffix,내외경제tv,1
이,Suffix,데일리안,1
이,Suffix,시사저널,1
이,Suffix,업코리아,2
이,Suffix,엘르,1
이,Suffix,여성조선,1
이,Suffix,한국경제,1
이길래,Verb,sbn뉴스,1
이길래,Verb,광명지역신문,1
이길래,Verb,글로벌에듀,1
이길래,Verb,시사매거진,2
이길래,Verb,아주경제,1
이길래,Verb,업코리아,1
이는,Verb,인천일보,1
이다,Josa,MBN,1
이다,Josa,한국정경신문,1
이대로,Adverb,이데일리,1
이랑,Josa,이데일리,1
이러니,Conjunction,글로벌이코노믹,1
이러니,Conjunction,이코노뉴스,1
이런,Adjective,일간리더스경제,1
이렇게,Adverb,위키트리,1
이룬,Verb,인터뷰365,1
이뤄,Verb,인사이트코리아,1
이르는,Verb,녹색경제신문,1
이르는,Verb,뉴스렙,1
이름,Noun,톱스타뉴스,1
이면,Noun,경남매일신문,1
이면,Noun,더드라이브,1
이면,Noun,한국경제,2
이모,Noun,하비엔,1
이보람,Noun,UPI뉴스,1
이보람,Noun,대구일보,1
이보람,Noun,오가닉라이프신문,1
이보람,Noun,충청리뷰,1
이보람,Noun,한강타임즈,1
이상,Noun,뉴스인사이드,1
이상,Noun,마이데일리,1
이상,Noun,민중의소리,1
이상,Noun,서울경제,1
이상,Noun,시민일보,2
이상,Noun,이코노뉴스,1
이상,Noun,헤럴드경제,1
이야기,Noun,데일리그리드,1
이어져,Verb,경상매일신문,1
이어져,Verb,일요시사,1
이용,Noun,경남데일리,1
이용,Noun,아시아경제,1
이용,Noun,티브이데일리,1
이유,Noun,KBS,1
이유,Noun,UPI뉴스,1
이유,Noun,뉴스컬처,1
이유,Noun,서울와이어,1
이유,Noun,스포츠서울,1
이유,Noun,시선뉴스,1
이유,Noun,아시아뉴스통신,1
이유,Noun,안전신문,1
이유,Noun,엘르,1
이유,Noun,위키리스크한국,1
이유,Noun,일간투데이,1
이유,Noun,중도일보,1
이유,Noun,톱스타뉴스,1
이유,Noun,한라일보,1
이유,Noun,허프포스트코리아,1
이유,Noun,화이트페이퍼,1
이의,Noun,sbn뉴스,1
이의,Noun,이데일리,1
이의,Noun,축산신문,1
이의,Noun,허프포스트코리아,1
이자,Noun,글로벌에듀,1
이제,Noun,서울경제,1
이태임,Noun,시빅뉴스,1
이틀,Noun,마이데일리,1
이해,Noun,뉴스인사이드,1
이효리,Noun,이뉴스투데이,1
이후,Noun,CIVIC뉴스,1
이후,Noun,글로벌에듀,1
인,Josa,위키리스크한국,1
인,Josa,위키트리,2
인,Josa,인사이트,1
인,Josa,화이트페이퍼,1
인,Noun,아주경제,1
인가,Josa,포쓰저널,2
인권,Noun,노컷뉴스,1
인기,Noun,KBS,1
인기,Noun,녹색경제신문,2
인기,Noun,뉴스렙,1
인기,Noun,뉴스인사이드,1
인기,Noun,데일리한국,2
인기,Noun,스포츠Q,1
인기,Noun,스포츠서울,1
인기,Noun,아주경제,1
인기,Noun,인사이트코리아,1
인기,Noun,톱스타뉴스,1
인기,Noun,파이낸셜뉴스,1
인기,Noun,환경미디어,2
인데,Josa,EBN,1
인들,Josa,시선뉴스,1
인식,Noun,스포츠투데이,1
인정,Noun,비욘드포스트,1
인정,Noun,스타트업투데이,1
인정,Noun,제주교통복지신문,1
인지,Josa,뉴스렙,2
인형,Noun,국제뉴스,1
인형,Noun,대구일보,1
인형,Noun,에너지경제,1
인형,Noun,이데일리,1
인형,Noun,전기신문,1
일,Noun,녹색경제신문,1
일,Noun,뉴스렙,1
일,Noun,이투데이,1
일,Noun,천지일보,1
일까,Verb,세계일보,2
일까,Verb,환경미디어,1
일부,Noun,경상매일신문,1
일부,Noun,이투데이,2
일상,Noun,강원일보,1
일정,Noun,이투데이,1
일침,Noun,브릿지경제,1
일침,Noun,중도일보,1
일침,Noun,화이트페이퍼,1
일파,Noun,대구일보,1
임대,Noun,머니S,1
임신,Noun,국제뉴스,1
임신,Noun,매일경제,1
임신,Noun,에너지경제,1
임신,Noun,전기신문,1
임원,Noun,국제뉴스,1
임원,Noun,뉴스타운,1
임원,Noun,일요시사,1
입,Noun,경상일보,1
입양,Noun,국제신문,1
입장,Noun,국제신문,1
잇따라,Verb,서울경제,1
잇따라,Verb,이투데이,1
있나,Adjective,BBC News 코리아,1
있네,Adjective,KBS,1
있는,Adjective,더리더,1
있는,Adjective,비욘드포스트,1
있다,Adjective,데일리한국,1
있다,Adjective,아주경제,1
있다,Adjective,울산종합일보,1
있어,Adjective,국제신문,1
있어,Adjective,부산일보,1
있어야,Adjective,경상매일신문,1
있었다,Adjective,YTN,1
있었던,Adjective,엘르,1
있지만,Adjective,조선일보,1
자,Suffix,글로벌에듀,1
자,Suffix,뉴스브라이트,1
자,Suffix,아시아투데이,1
자,Suffix,인천일보,1
자괴,Noun,국제신문,1
자괴,Noun,매일경제,1
자극,Noun,위키리스크한국,1
자녀,Noun,조선에듀,1
자리,Noun,제주교통복지신문,1
자만,Noun,민중의소리,1
자수,Noun,대구일보,1
자수,Noun,마이데일리,1
자수,Noun,아시아투데이,1
자수,Noun,조선일보,1
자의,Noun,톱스타뉴스,1
잘,Verb,아시아투데이,1
잘,Verb,이데일리,1
잡지,Noun,제주교통복지신문,1
장,Noun,경기도민일보,1
장,Noun,내외뉴스통신,1
장난감,Noun,EBN,1
장난감,Noun,뉴스1,1
장난감,Noun,뉴스브라이트,1
장난감,Noun,이투데이,2
장사,Noun,울산종합일보,1
재,Noun,YTN,1
재,Noun,미디어스,1
재,Noun,톱스타뉴스,1
재,Noun,한스경제,1
재미,Noun,제주교통복지신문,1
재벌,Noun,비욘드포스트,1
재벌,Noun,스타트업투데이,1
재벌,Noun,인터뷰365,1
재벌,Noun,제주교통복지신문,1
재산권,Noun,경남매일신문,1
재산권,Noun,이투데이,1
저격,Noun,아시아투데이,1
저력,Noun,뉴스타운,1
저작권,Noun,스포츠투데이,1
저작권,Noun,아주경제,1
적,Noun,아주경제,1
적,Noun,화이트페이퍼,1
적,Suffix,경상매일신문,1
적,Suffix,국민일보,1
적,Suffix,머니투데이,1
적,Suffix,스포츠투데이,1
적,Suffix,울산종합일보,1
적,Suffix,월간조선,1
적,Suffix,위키리스크한국,1
적,Suffix,위키트리,4
적,Suffix,일요시사,1
적,Suffix,제민일보,1
적,Suffix,중도일보,1
적,Suffix,크리스천투데이,1
적,Suffix,파이낸셜뉴스,1
적,Suffix,한국금융신문,1
적,Suffix,한라일보,1
적,Suffix,헤럴드경제,1
적극,Noun,스포츠투데이,1
적신호,Noun,경남매일신문,1
적응해야해,Adjective,국제신문,1
전,Noun,뉴스브라이트,1
전문,Noun,시사매거진,1
전문,Noun,인천일보,1
전성,Noun,MBC,1
전세계,Noun,법률방송뉴스,1
전세계,Noun,하비엔,1
전적,Noun,국제뉴스,1
전적,Noun,에너지경제,1
전적,Noun,전기신문,1
전제,Noun,뉴스인사이드,1
전체,Noun,금강일보,1
절단,Noun,국제뉴스,1
절단,Noun,대구일보,1
절단,Noun,에너지경제,1
절단,Noun,이데일리,1
절단,Noun,전기신문,1
절도,Noun,문화일보,1
정기,Noun,파이낸셜뉴스,1
정당하게,Adjective,교통신문,1
정당한,Adjective,서울와이어,1
정당한,Adjective,티브이데일리,1
정도,Noun,금강일보,1
정도,Noun,톱스타뉴스,1
정말,Noun,한국일보,1
정서,Noun,일요시사,1
정서,Noun,제민일보,1
정서,Noun,한국금융신문,1
정책,Noun,위키트리,1
정책,Noun,인사이트,1
정체,Noun,YTN,1
제,Noun,이데일리,1
제,Noun,인사이트,1
제,Noun,조선에듀,1
제각각,Noun,국민일보,1
제외,Noun,서울경제,1
제작,Noun,데일리그리드,1
제작,Noun,베타뉴스,1
제작자,Noun,뉴스인사이드,1
제재,Noun,국민일보,1
제재,Noun,머니투데이,1
제재,Noun,베타뉴스,1
제재,Noun,한스경제,1
제한,Noun,경남매일신문,1
제한,Noun,경상매일신문,1
제한,Noun,이투데이,1
제휴,Noun,뉴스타운,1
제휴,Noun,제민일보,1
조,Modifier,골프타임즈,1
조,Modifier,뉴스1,1
조,Modifier,법률방송뉴스,1
조,Modifier,에너지경제,1
조,Modifier,제민일보,1
조,Modifier,한국금융신문,1
조,Modifier,한국일보,1
조명,Noun,YTN,1
조명,Noun,미디어스,1
조명,Noun,톱스타뉴스,1
조명,Noun,한스경제,1
조사,Noun,위키트리,1
조작,Noun,조선일보,1
조장,Noun,골프타임즈,1
조장,Noun,제민일보,1
조치,Noun,안전신문,1
조치,Noun,이투데이,1
조회,Noun,아주경제,1
존재,Noun,뉴스토마토,1
좋아하는,Adjective,대구일보,1
좋은가,Adjective,이데일리,1
좌,Noun,위키트리,1
좌,Noun,인사이트,1
죠,Josa,데일리그리드,1
주,Modifier,세계일보,1
주,Noun,경상일보,1
주,Noun,광명지역신문,1
주,Noun,매일경제,1
주,Noun,부산일보,1
주,Noun,스포츠Q,1
주,Noun,여성조선,1
주,Noun,이데일리,1
주,Noun,충청리뷰,1
주,Noun,한국경제,2
주관,Noun,제주교통복지신문,1
주목,Noun,뉴스1,1
주목,Noun,머니S,1
주목,Noun,미디어오늘,1
주목,Noun,조세일보,1
주의,Noun,한국금융신문,1
주인공,Noun,뉴스컬처,1
주인공,Noun,시선뉴스,1
주인공,Noun,한강타임즈,1
준다,Verb,머니투데이,1
준비,Noun,아주경제,1
준수,Noun,리서치페이퍼,1
준수,Noun,한국경제,2
중,Noun,부산일보,1
중개업,Noun,광명지역신문,1
중개업,Noun,인사이트코리아,1
중앙,Noun,세계일보,1
중인,Noun,세계일보,1
즐겨,Verb,뉴스인사이드,1
즐기는,Verb,비욘드포스트,1
증가,Noun,매일경제,1
증거,Noun,위키트리,1
지갑,Noun,AI타임스,1
지갑,Noun,국제신문,1
지갑,Noun,내외경제tv,1
지갑,Noun,뉴스컬처,1
지갑,Noun,서울신문,1
지금,Noun,한국경제,1
지나치게,Verb,데일리한국,1
지나치게,Verb,중도일보,1
지난,Noun,비욘드포스트,1
지난해,Noun,한국경제,1
지만,Josa,환경미디어,1
지상파,Noun,시사저널,1
지시,Noun,문화뉴스,1
지시,Noun,화이트페이퍼,1
지키나,Verb,노컷뉴스,1
직업,Noun,한국경제,1
직장,Noun,시선뉴스,1
직장인,Noun,국민일보,1
직접,Noun,이데일리,1
직종,Noun,기호일보,1
직종,Noun,당진신문,1
직종,Noun,충청매일,1
진실,Noun,아주경제,1
진실,Noun,위키트리,1
진정,Noun,일간리더스경제,1
진짜,Noun,울산종합일보,1
진짜,Noun,일간투데이,1
질투,Noun,독서신문,1
질투,Noun,아시아투데이,1
집,Noun,동아일보,1
집이라면,Verb,더리더,1
집중,Noun,내외뉴스통신,1
집행유예,Noun,한국금융신문,1
짜리,Verb,글로벌이코노믹,1
짜리,Verb,월간조선,1
짜리,Verb,인사이트,1
짜장,Noun,국민일보,1
짜장라면,Noun,아시아투데이,1
짜장면,Noun,엑스포츠뉴스,1
짜파게티,Noun,위키트리,1
째,Suffix,마이데일리,1
쩌,Noun,경상일보,1
쩐다,Noun,sbn뉴스,1
쯔양,Noun,시빅뉴스,1
쯔양,Noun,아주경제,1
차,Noun,뉴스브라이트,2
차단,Noun,녹색경제신문,1
차단,Noun,뉴스렙,1
차단,Noun,환경미디어,1
차도,Noun,뉴스브라이트,1
차로,Noun,국제뉴스,1
차로,Noun,에너지경제,1
차로,Noun,전기신문,1
착잡,Noun,에너지경제,1
참,Verb,이데일리,1
참고,Noun,동아일보,1
채널,Noun,KBS,1
채널,Noun,경향신문,1
채널,Noun,광명지역신문,1
채널,Noun,뉴스브라이트,1
채널,Noun,리서치페이퍼,1
채널,Noun,마이데일리,1
채널,Noun,매일신문,1
채널,Noun,스포츠경향,1
채널,Noun,시민일보,1
채널,Noun,아주경제,1
채널,Noun,이투데이,1
채널,Noun,인사이트,1
처럼,Josa,한국경제,1
처음,Noun,위키트리,1
천문학,Noun,경상매일신문,1
천칠백만,Noun,시사매거진,1
천칠백만,Noun,업코리아,1
철저히,Adjective,리서치페이퍼,1
청담,Noun,STN 스포츠,1
청담,Noun,경인일보,1
청담,Noun,아시아투데이,1
청담동,Noun,MBN,1
청담동,Noun,UPI뉴스,1
청담동,Noun,YTN,1
청담동,Noun,경기일보,1
청담동,Noun,경인일보,1
청담동,Noun,국제신문,4
청담동,Noun,글로벌이코노믹,1
청담동,Noun,금강일보,1
청담동,Noun,뉴스1,1
청담동,Noun,뉴스웨이,1
청담동,Noun,뉴시스,1
청담동,Noun,더셀럽,1
청담동,Noun,데일리안,1
청담동,Noun,마이데일리,1
청담동,Noun,매일경제,1
청담동,Noun,문화뉴스,1
청담동,Noun,미디어펜,1
청담동,Noun,비욘드포스트,1
청담동,Noun,세계일보,1
청담동,Noun,스타뉴스,1
청담동,Noun,스포츠경향,1
청담동,Noun,시선뉴스,1
청담동,Noun,아주경제,1
청담동,Noun,에너지경제,1
청담동,Noun,연합뉴스,1
청담동,Noun,조세일보,1
청담동,Noun,쿠키뉴스,1
청담동,Noun,한강타임즈,1
청담동,Noun,한국금융신문,1
청담동,Noun,한국일보,1
청담동,Noun,허프포스트코리아,1
청담동,Noun,헤럴드경제,1
청와대,Noun,위키트리,1
청와대,Noun,조선일보,1
청원,Noun,경남매일신문,1
청원,Noun,경상매일신문,1
청원,Noun,국민일보,1
청원,Noun,마이데일리,1
청원,Noun,머니투데이,1
청원,Noun,베타뉴스,1
청원,Noun,아시아투데이,1
청원,Noun,위키트리,1
청원,Noun,이투데이,1
청원,Noun,조선일보,1
청원,Noun,톱스타뉴스,1
청원,Noun,한스경제,1
초라하게,Adjective,아주경제,1
초월,Noun,SR타임스,1
초월,Noun,뉴스토마토,1
초토화,Noun,제주교통복지신문,1
촬영,Noun,동아일보,1
촬영현장,Noun,데일리시큐,1
최,Noun,CNB저널,1
최고,Noun,뉴스1,1
최고,Noun,뉴스인사이드,1
최고,Noun,매일경제,1
최고,Noun,시민일보,1
최고,Noun,아주경제,1
최대,Noun,STN 스포츠,1
최대,Noun,뉴스인사이드,1
최대,Noun,브릿지경제,1
최대,Noun,스타뉴스,1
최소,Noun,교통신문,1
최소,Noun,뉴스투데이,1
최소,Noun,대구일보,1
최소,Noun,머니S,1
최소,Noun,문화뉴스,1
최소,Noun,스포츠동아,1
최소,Noun,싱글리스트,1
최소,Noun,아시아투데이,1
최소,Noun,위키리스크한국,1
최소,Noun,이코노뉴스,1
최소,Noun,헤럴드경제,1
추정,Noun,MK스포츠,1
추정,Noun,마이데일리,1
추정,Noun,매일경제,1
추정,Noun,시민일보,2
추진,Noun,서울경제,1
출산,Noun,국제뉴스,1
출산,Noun,대구일보,1
출산,Noun,매일경제,1
출산,Noun,서울경제,1
출산,Noun,에너지경제,1
출산,Noun,이데일리,1
출산,Noun,전기신문,1
충격,Noun,문화뉴스,1
충격,Noun,안전신문,1
충격,Noun,위키트리,3
충격,Noun,화이트페이퍼,1
취소,Noun,화이트페이퍼,1
측,Noun,시사매거진,1
측,Suffix,데일리한국,1
측,Suffix,스타데일리뉴스,1
측,Suffix,이투데이,1
측,Suffix,천지일보,1
측,Suffix,화이트페이퍼,1
층,Noun,MBN,1
층,Noun,금강일보,1
층,Noun,뉴시스,1
층,Noun,더셀럽,1
층,Noun,연합뉴스,1
층,Noun,한국금융신문,1
치는,Verb,뉴스1,1
치료,Noun,국제신문,1
친구,Noun,한국스포츠통신,2
침해,Noun,경남매일신문,1
침해,Noun,이투데이,1
침해,Noun,톱데일리,1
커뮤니티,Noun,일간리더스경제,1
커지는,Verb,제민일보,1
컨텐츠,Noun,더리더,1
컨텐츠,Noun,한국경제,2
컵,Noun,국민일보,1
컷,Noun,위키트리,1
콘셉트,Noun,울산종합일보,1
콘텐츠,Noun,뉴스인사이드,1
콘텐츠,Noun,더드라이브,1
콘텐츠,Noun,매경이코노미,1
콘텐츠,Noun,매일경제,1
콘텐츠,Noun,전기신문,1
콘텐츠,Noun,헤럴드경제,1
콜라,Noun,뉴스웍스,1
크리에이터,Noun,아주경제,1
크리에이터,Noun,위키트리,1
크리에이터,Noun,한국금융신문,1
클릭,Noun,뉴스1,1
키즈,Noun,BBC News 코리아,1
키즈,Noun,경상매일신문,1
키즈,Noun,경향신문,1
키즈,Noun,공감신문,1
키즈,Noun,국제신문,1
키즈,Noun,뉴스인사이드,1
키즈,Noun,더드라이브,1
